1 	260 	1.0 

29 	94 	0.842267562015 

29 	145 	1.0 

29 	87686 	0.843242950546 

94 	29 	0.842267562015 

94 	104 	1.0 

94 	145 	0.888419950208 

94 	288 	1.0 

94 	87686 	0.997873661888 

100 	133 	0.734693877551 

100 	137 	1.0 

100 	143 	1.0 

100 	145 	0.754658385093 

100 	169 	1.0 

100 	1601 	0.957264957265 

100 	10070 	0.997449723113 

100 	1029347 	0.934306569343 

104 	94 	1.0 

104 	131 	1.0 

108 	87686 	1.0 

128 	300 	1.0 

130 	133 	0.860727086534 

130 	181 	0.9765625 

130 	194 	0.888888888889 

130 	1002 	0.757575757576 

130 	10070 	1.0 

131 	104 	1.0 

131 	137 	1.0 

131 	145 	0.990099009901 

131 	87686 	0.774193548387 

132 	153 	1.0 

132 	156 	1.0 

132 	162 	1.0 

132 	193 	0.710144927536 

132 	194 	0.75 

132 	768 	1.0 

132 	1589 	0.889768767818 

132 	1672 	1.0 

132 	3454 	1.0 

132 	4345 	0.935233160622 

133 	100 	0.734693877551 

133 	130 	0.860727086534 

133 	148 	1.0 

133 	300 	0.918792291318 

133 	1601 	0.772333242084 

133 	4345 	0.955223880597 

137 	100 	1.0 

137 	131 	1.0 

137 	142 	0.78125 

137 	144 	0.85 

137 	153 	1.0 

137 	162 	1.0 

137 	166 	1.0 

137 	180 	1.0 

137 	243 	0.927536231884 

137 	256 	0.8 

137 	260 	0.717622080679 

137 	300 	0.862068965517 

137 	768 	0.75 

137 	1000 	1.0 

137 	1002 	1.0 

137 	1629 	0.964285714286 

137 	1412312 	1.0 

139 	145 	0.73828125 

140 	144 	1.0 

140 	145 	1.0 

140 	169 	1.0 

140 	181 	1.0 

140 	260 	1.0 

140 	300 	0.989726027397 

140 	1589 	1.0 

140 	1629 	0.964285714286 

140 	87686 	1.0 

142 	137 	0.78125 

142 	169 	1.0 

142 	181 	1.0 

142 	193 	1.0 

142 	768 	1.0 

142 	1588 	1.0 

142 	3022 	1.0 

142 	3454 	0.793956043956 

142 	4345 	1.0 

142 	10070 	1.0 

143 	100 	1.0 

143 	144 	0.791088385683 

143 	145 	0.878737541528 

143 	153 	1.0 

143 	169 	1.0 

143 	181 	0.96256684492 

143 	187 	1.0 

143 	286 	1.0 

143 	300 	0.917207040296 

143 	768 	1.0 

143 	1618 	1.0 

143 	3454 	1.0 

143 	10070 	0.889017937798 

143 	87686 	0.940630797774 

144 	137 	0.85 

144 	140 	1.0 

144 	143 	0.791088385683 

144 	145 	1.0 

144 	260 	1.0 

144 	87686 	0.778801843318 

144 	1029347 	1.0 

145 	29 	1.0 

145 	94 	0.888419950208 

145 	100 	0.754658385093 

145 	131 	0.990099009901 

145 	139 	0.73828125 

145 	140 	1.0 

145 	143 	0.878737541528 

145 	144 	1.0 

145 	169 	0.719683721529 

145 	187 	1.0 

145 	1588 	0.757575757576 

145 	1810 	1.0 

145 	87686 	0.988961744531 

145 	2383123 	0.84375 

148 	133 	1.0 

148 	181 	1.0 

148 	256 	1.0 

148 	1006 	0.95090325928 

148 	3022 	1.0 

148 	4345 	1.0 

150 	1589 	0.942307692308 

150 	1601 	0.991189427313 

151 	567 	1.0 

151 	1029347 	0.9375 

153 	132 	1.0 

153 	137 	1.0 

153 	143 	1.0 

153 	256 	0.892857142857 

153 	260 	0.75 

153 	300 	0.960784313725 

153 	1002 	1.0 

153 	10070 	0.954802259887 

153 	1029347 	1.0 

153 	2383123 	1.0 

156 	132 	1.0 

162 	132 	1.0 

162 	137 	1.0 

162 	243 	1.0 

162 	256 	1.0 

162 	260 	1.0 

162 	1000 	1.0 

162 	1006 	1.0 

162 	3022 	1.0 

166 	137 	1.0 

166 	243 	1.0 

166 	260 	1.0 

166 	300 	1.0 

166 	1000 	1.0 

166 	1588 	1.0 

166 	3022 	1.0 

169 	100 	1.0 

169 	140 	1.0 

169 	142 	1.0 

169 	143 	1.0 

169 	145 	0.719683721529 

169 	193 	1.0 

171 	1000 	1.0 

171 	3022 	1.0 

180 	137 	1.0 

180 	181 	0.765625 

181 	130 	0.9765625 

181 	140 	1.0 

181 	142 	1.0 

181 	143 	0.96256684492 

181 	148 	1.0 

181 	180 	0.765625 

181 	187 	0.760526315789 

181 	567 	1.0 

181 	1002 	0.865384615385 

181 	1006 	0.874780368389 

181 	1588 	1.0 

181 	1673 	1.0 

181 	3454 	0.794117647059 

181 	4345 	0.997813411079 

187 	143 	1.0 

187 	145 	1.0 

187 	181 	0.760526315789 

187 	4345 	1.0 

193 	132 	0.710144927536 

193 	142 	1.0 

193 	169 	1.0 

193 	1601 	1.0 

194 	130 	0.888888888889 

194 	132 	0.75 

194 	300 	0.842105263158 

194 	1588 	1.0 

194 	1601 	1.0 

204 	300 	0.864948254805 

204 	1029347 	0.767110881097 

243 	137 	0.927536231884 

243 	162 	1.0 

243 	166 	1.0 

243 	256 	0.865384615385 

243 	260 	0.851749990213 

243 	300 	0.913705583756 

243 	1000 	0.937662337662 

243 	1002 	1.0 

256 	137 	0.8 

256 	148 	1.0 

256 	153 	0.892857142857 

256 	162 	1.0 

256 	243 	0.865384615385 

256 	260 	0.757702478322 

256 	300 	0.793456708526 

256 	1588 	1.0 

256 	1589 	1.0 

256 	1629 	1.0 

256 	87686 	1.0 

260 	1 	1.0 

260 	137 	0.717622080679 

260 	140 	1.0 

260 	144 	1.0 

260 	153 	0.75 

260 	162 	1.0 

260 	166 	1.0 

260 	243 	0.851749990213 

260 	256 	0.757702478322 

260 	300 	0.755169044362 

260 	400 	1.0 

260 	1000 	0.937943262411 

260 	1002 	1.0 

260 	1629 	1.0 

260 	4345 	1.0 

286 	143 	1.0 

286 	300 	1.0 

286 	1006 	1.0 

288 	94 	1.0 

292 	2383123 	1.0 

300 	128 	1.0 

300 	133 	0.918792291318 

300 	137 	0.862068965517 

300 	140 	0.989726027397 

300 	143 	0.917207040296 

300 	153 	0.960784313725 

300 	166 	1.0 

300 	194 	0.842105263158 

300 	204 	0.864948254805 

300 	243 	0.913705583756 

300 	256 	0.793456708526 

300 	260 	0.755169044362 

300 	286 	1.0 

300 	456 	0.958588957055 

300 	678 	0.799190972961 

300 	1589 	0.881789406807 

300 	1601 	0.937662337662 

300 	1614 	1.0 

300 	1629 	0.987361769352 

300 	1677 	1.0 

300 	1412312 	1.0 

400 	260 	1.0 

400 	567 	0.703296703297 

400 	768 	1.0 

400 	1000 	0.75 

400 	1006 	0.959656394634 

400 	4348 	1.0 

456 	300 	0.958588957055 

456 	678 	1.0 

456 	1002 	1.0 

567 	151 	1.0 

567 	181 	1.0 

567 	400 	0.703296703297 

567 	665 	1.0 

567 	678 	0.960784313725 

567 	768 	1.0 

567 	1002 	0.941860465116 

567 	3022 	0.825651023534 

567 	4348 	1.0 

665 	567 	1.0 

665 	678 	0.942307692308 

678 	300 	0.799190972961 

678 	456 	1.0 

678 	567 	0.960784313725 

678 	665 	0.942307692308 

678 	1002 	1.0 

678 	3022 	0.960106382979 

768 	132 	1.0 

768 	137 	0.75 

768 	142 	1.0 

768 	143 	1.0 

768 	400 	1.0 

768 	567 	1.0 

768 	1596 	1.0 

768 	1618 	1.0 

768 	1630 	1.0 

768 	4345 	1.0 

768 	4348 	1.0 

1000 	137 	1.0 

1000 	162 	1.0 

1000 	166 	1.0 

1000 	171 	1.0 

1000 	243 	0.937662337662 

1000 	260 	0.937943262411 

1000 	400 	0.75 

1000 	1002 	0.925925925926 

1000 	1006 	0.788692314265 

1000 	1588 	0.74420662574 

1000 	1673 	0.989726027397 

1000 	3454 	0.768328383985 

1000 	4348 	0.989726027397 

1000 	87686 	1.0 

1002 	130 	0.757575757576 

1002 	137 	1.0 

1002 	153 	1.0 

1002 	181 	0.865384615385 

1002 	243 	1.0 

1002 	260 	1.0 

1002 	456 	1.0 

1002 	567 	0.941860465116 

1002 	678 	1.0 

1002 	1000 	0.925925925926 

1002 	1006 	0.764775066157 

1002 	1588 	0.942307692308 

1002 	1589 	0.967105263158 

1002 	1412312 	0.75 

1006 	148 	0.95090325928 

1006 	162 	1.0 

1006 	181 	0.874780368389 

1006 	286 	1.0 

1006 	400 	0.959656394634 

1006 	1000 	0.788692314265 

1006 	1002 	0.764775066157 

1006 	1596 	1.0 

1006 	1630 	1.0 

1006 	1672 	0.834482758621 

1588 	142 	1.0 

1588 	145 	0.757575757576 

1588 	166 	1.0 

1588 	181 	1.0 

1588 	194 	1.0 

1588 	256 	1.0 

1588 	1000 	0.74420662574 

1588 	1002 	0.942307692308 

1588 	1630 	1.0 

1588 	1673 	0.925925925926 

1588 	3454 	0.719272789348 

1588 	4345 	0.740531177829 

1588 	4348 	0.803571428571 

1589 	132 	0.889768767818 

1589 	140 	1.0 

1589 	150 	0.942307692308 

1589 	256 	1.0 

1589 	300 	0.881789406807 

1589 	1002 	0.967105263158 

1589 	1601 	0.988304093567 

1589 	1629 	0.925925925926 

1589 	1630 	1.0 

1589 	1673 	1.0 

1589 	3022 	0.71626984127 

1589 	3454 	0.911616161616 

1589 	4345 	0.890909090909 

1589 	4348 	0.84375 

1596 	768 	1.0 

1596 	1006 	1.0 

1596 	3022 	1.0 

1601 	100 	0.957264957265 

1601 	133 	0.772333242084 

1601 	150 	0.991189427313 

1601 	193 	1.0 

1601 	194 	1.0 

1601 	300 	0.937662337662 

1601 	1589 	0.988304093567 

1614 	300 	1.0 

1614 	4345 	1.0 

1614 	4348 	0.797635084568 

1618 	143 	1.0 

1618 	768 	1.0 

1618 	3454 	1.0 

1629 	137 	0.964285714286 

1629 	140 	0.964285714286 

1629 	256 	1.0 

1629 	260 	1.0 

1629 	300 	0.987361769352 

1629 	1589 	0.925925925926 

1630 	768 	1.0 

1630 	1006 	1.0 

1630 	1588 	1.0 

1630 	1589 	1.0 

1630 	4345 	1.0 

1672 	132 	1.0 

1672 	1006 	0.834482758621 

1672 	3022 	1.0 

1673 	181 	1.0 

1673 	1000 	0.989726027397 

1673 	1588 	0.925925925926 

1673 	1589 	1.0 

1673 	4348 	1.0 

1677 	300 	1.0 

1810 	145 	1.0 

3022 	142 	1.0 

3022 	148 	1.0 

3022 	162 	1.0 

3022 	166 	1.0 

3022 	171 	1.0 

3022 	567 	0.825651023534 

3022 	678 	0.960106382979 

3022 	1589 	0.71626984127 

3022 	1596 	1.0 

3022 	1672 	1.0 

3022 	3454 	0.826530612245 

3022 	4345 	0.938414669869 

3022 	87686 	0.818181818182 

3454 	132 	1.0 

3454 	142 	0.793956043956 

3454 	143 	1.0 

